date,time,gender,device,activity,country,state
7/20/2014,7:25 PM,male,mobile,0,PER,
7/26/2014,7:25 PM,female,tablet,0,PER,
7/21/2014,9:31 AM,male,tablet,1,PER,
7/21/2014,4:22 PM,female,tablet,1,PER,
7/27/2014,10:15 PM,male,tablet,1,PER,
7/24/2014,12:24 PM,female,desktop,1,PER,
7/24/2014,8:03 AM,female,tablet,1,PER,
7/28/2014,9:16 AM,female,desktop,1,PER,
7/27/2014,11:50 AM,female,tablet,1,PER,
7/18/2014,3:19 AM,female,desktop,0,PER,
7/18/2014,4:09 PM,male,mobile,0,PER,
7/20/2014,8:57 PM,female,desktop,0,PER,
7/17/2014,5:48 AM,female,desktop,0,PER,
7/17/2014,2:25 AM,female,mobile,1,PER,
7/27/2014,8:07 PM,male,mobile,0,PER,
7/18/2014,11:20 PM,male,desktop,0,PER,
7/28/2014,11:46 PM,male,mobile,0,PER,
7/21/2014,12:40 AM,female,desktop,1,PER,
7/31/2014,8:47 PM,male,mobile,0,PER,
7/23/2014,1:18 AM,male,mobile,1,PER,
7/30/2014,11:51 AM,female,tablet,0,PER,
7/21/2014,11:47 AM,female,tablet,1,PER,
7/17/2014,4:47 AM,male,mobile,1,PER,
7/19/2014,2:10 AM,female,tablet,0,PER,
7/27/2014,5:00 AM,male,tablet,0,PER,
7/28/2014,12:57 AM,female,tablet,1,PER,
7/20/2014,6:12 PM,male,tablet,0,PER,
7/26/2014,11:34 PM,female,mobile,1,PER,
7/26/2014,10:35 AM,male,tablet,0,PER,
7/23/2014,10:58 AM,male,tablet,1,PER,
7/28/2014,4:13 PM,male,mobile,0,PER,
7/30/2014,12:49 AM,male,mobile,0,PER,
7/24/2014,7:57 PM,female,desktop,1,PER,
7/17/2014,12:20 PM,female,tablet,0,PER,
7/20/2014,7:54 AM,female,tablet,1,PER,
7/24/2014,9:48 AM,male,desktop,1,PER,
7/28/2014,5:14 AM,male,tablet,0,PER,
7/25/2014,11:17 AM,male,tablet,1,PER,
7/30/2014,4:24 PM,male,desktop,1,PER,
7/28/2014,10:54 AM,male,mobile,0,PER,
7/24/2014,12:40 AM,female,tablet,1,PER,
7/21/2014,3:05 PM,female,desktop,0,PER,
7/23/2014,3:22 AM,male,tablet,0,PER,
7/28/2014,8:35 AM,female,tablet,0,PER,
7/25/2014,11:32 PM,female,tablet,1,PER,
7/17/2014,6:40 PM,female,desktop,1,PER,
7/27/2014,6:13 AM,male,mobile,1,PER,
7/31/2014,7:27 PM,male,desktop,1,PER,
7/25/2014,5:54 PM,female,tablet,1,PER,
7/17/2014,7:24 PM,female,mobile,0,PER,
7/18/2014,1:13 PM,female,mobile,1,PER,
7/29/2014,4:34 AM,male,desktop,1,PER,
7/20/2014,6:17 AM,male,mobile,1,PER,
7/26/2014,2:04 AM,female,mobile,1,PER,
7/23/2014,8:51 AM,female,mobile,0,PER,
7/30/2014,3:19 AM,male,desktop,0,PER,
7/18/2014,10:15 AM,male,tablet,0,PER,
7/29/2014,5:58 PM,male,tablet,0,PER,
7/19/2014,8:08 AM,female,desktop,0,PER,
7/29/2014,2:43 AM,male,tablet,0,PER,
7/26/2014,5:00 AM,female,tablet,0,PER,
7/23/2014,12:02 AM,female,desktop,1,PER,
7/25/2014,9:04 AM,female,desktop,0,PER,
7/20/2014,3:18 AM,female,desktop,0,PER,
7/24/2014,12:34 AM,male,desktop,1,PHL,
7/21/2014,2:51 PM,male,desktop,0,PHL,
7/30/2014,10:28 PM,female,mobile,0,PHL,
7/19/2014,12:05 AM,female,mobile,0,PHL,
7/28/2014,4:23 PM,male,desktop,0,PHL,
7/20/2014,11:05 PM,female,desktop,0,PHL,
7/25/2014,3:00 AM,female,desktop,0,PHL,
7/23/2014,7:00 PM,male,tablet,1,PHL,
7/22/2014,12:39 PM,female,tablet,1,PHL,
7/30/2014,7:27 AM,female,tablet,1,PHL,
7/25/2014,7:02 AM,female,tablet,1,PHL,
7/18/2014,6:09 AM,female,tablet,0,PHL,
7/27/2014,4:24 AM,female,desktop,0,PHL,
7/23/2014,2:13 AM,male,mobile,0,PHL,
7/29/2014,12:51 PM,male,mobile,1,PHL,
7/18/2014,11:18 PM,female,desktop,1,PHL,
7/25/2014,1:00 AM,female,desktop,1,PHL,
7/18/2014,11:06 AM,male,desktop,0,PHL,
7/26/2014,4:15 AM,female,mobile,1,PHL,
7/19/2014,1:44 PM,male,tablet,1,PHL,
7/20/2014,7:47 AM,male,tablet,0,PHL,
7/31/2014,10:22 AM,male,desktop,1,PHL,
7/27/2014,8:30 PM,female,mobile,1,PHL,
7/23/2014,12:20 AM,male,desktop,1,PHL,
7/26/2014,6:11 PM,male,desktop,1,PHL,
7/28/2014,1:47 PM,female,mobile,1,PHL,
7/25/2014,10:35 PM,male,tablet,0,PHL,
7/23/2014,3:45 PM,female,mobile,1,PHL,
7/25/2014,12:24 AM,male,desktop,0,PHL,
7/18/2014,1:21 PM,male,desktop,0,PHL,
7/30/2014,11:09 PM,male,tablet,1,PHL,
7/25/2014,10:52 AM,female,desktop,1,PHL,
7/18/2014,8:32 PM,female,tablet,1,PHL,
7/20/2014,3:00 AM,female,tablet,0,PHL,
7/29/2014,2:22 PM,male,desktop,1,PHL,
7/17/2014,4:07 PM,male,desktop,0,PHL,
7/19/2014,12:30 AM,male,desktop,0,PHL,
7/22/2014,10:45 AM,female,mobile,0,PHL,
7/28/2014,12:29 AM,female,mobile,0,PHL,
7/17/2014,8:57 PM,male,mobile,0,PHL,
7/28/2014,12:01 AM,male,desktop,0,PHL,
7/17/2014,6:54 AM,female,tablet,1,PHL,
7/29/2014,6:03 PM,male,mobile,1,PHL,
7/29/2014,7:24 AM,female,tablet,0,PHL,
7/28/2014,2:00 AM,male,mobile,0,PHL,
7/29/2014,11:39 PM,female,tablet,1,PHL,
7/23/2014,3:07 PM,male,tablet,1,PHL,
7/21/2014,6:55 PM,male,desktop,0,PHL,
7/21/2014,11:45 PM,male,tablet,0,PHL,
7/18/2014,8:25 AM,female,desktop,0,PHL,
7/19/2014,4:12 PM,male,desktop,1,PHL,
7/17/2014,9:46 PM,male,tablet,1,PHL,
7/17/2014,9:34 PM,female,desktop,0,PHL,
7/19/2014,12:35 AM,male,mobile,1,PHL,
7/25/2014,5:32 PM,female,tablet,1,PHL,
7/20/2014,10:00 AM,male,desktop,1,PHL,
7/29/2014,2:22 AM,male,tablet,0,PHL,
7/24/2014,12:41 AM,male,desktop,0,PHL,
7/28/2014,1:52 AM,female,desktop,1,PHL,
7/22/2014,10:25 PM,female,desktop,0,PHL,
7/21/2014,5:12 PM,female,tablet,1,PHL,
7/21/2014,12:17 AM,female,desktop,1,PHL,
7/17/2014,6:11 AM,male,tablet,1,PHL,
7/20/2014,1:47 AM,female,desktop,0,PHL,
7/19/2014,8:33 PM,male,desktop,0,PHL,
7/18/2014,2:08 AM,male,tablet,0,PHL,
7/19/2014,6:06 AM,female,mobile,0,PHL,
7/19/2014,1:39 PM,female,tablet,1,PHL,
7/31/2014,1:24 PM,male,desktop,1,PHL,
7/20/2014,5:15 AM,female,desktop,0,PHL,
7/18/2014,6:52 PM,male,mobile,0,PHL,
7/18/2014,7:47 AM,female,mobile,1,PHL,
7/18/2014,7:04 PM,female,desktop,0,PHL,
7/28/2014,9:28 AM,female,desktop,1,PHL,
7/27/2014,2:44 AM,female,desktop,1,PHL,
7/25/2014,2:04 PM,female,tablet,1,PHL,
7/18/2014,6:38 PM,male,mobile,1,PHL,
7/28/2014,3:56 PM,male,desktop,1,PHL,
7/26/2014,11:00 PM,male,mobile,1,PHL,
7/31/2014,9:57 PM,male,desktop,0,PHL,
7/27/2014,5:12 AM,female,mobile,1,PHL,
7/25/2014,1:11 PM,male,mobile,1,PHL,
7/27/2014,1:25 AM,male,mobile,1,PHL,
7/24/2014,1:48 PM,male,mobile,0,PHL,
7/19/2014,10:23 PM,female,tablet,0,PHL,
7/23/2014,10:06 PM,male,mobile,0,PHL,
7/30/2014,7:37 AM,male,mobile,0,PHL,
7/30/2014,3:01 PM,female,mobile,1,PHL,
7/19/2014,6:16 PM,female,desktop,1,PHL,
7/21/2014,11:18 AM,male,mobile,0,PHL,
7/31/2014,1:42 AM,male,desktop,0,PHL,
7/18/2014,9:48 PM,female,desktop,0,PHL,
7/25/2014,10:07 PM,male,mobile,0,PHL,
7/26/2014,4:48 PM,male,tablet,0,PHL,
7/29/2014,2:45 PM,male,desktop,1,PHL,
7/31/2014,12:27 AM,male,tablet,0,PHL,
7/31/2014,12:27 AM,female,mobile,1,PHL,
7/21/2014,1:54 PM,female,desktop,0,PHL,
7/24/2014,1:13 PM,male,desktop,0,PHL,
7/27/2014,8:00 AM,female,mobile,1,PHL,
7/19/2014,4:43 AM,male,tablet,1,PHL,
7/23/2014,12:40 AM,female,tablet,1,PHL,
7/21/2014,4:10 PM,female,tablet,1,PHL,
7/24/2014,10:04 PM,female,mobile,1,PHL,
7/30/2014,6:12 PM,female,desktop,0,PHL,
7/20/2014,10:20 PM,female,tablet,1,PHL,
7/25/2014,9:46 PM,male,tablet,0,PHL,
7/22/2014,12:53 AM,male,desktop,1,PHL,
7/30/2014,3:26 PM,male,mobile,0,PHL,
7/30/2014,9:10 AM,female,desktop,0,PHL,
7/21/2014,12:21 AM,male,tablet,1,PHL,
7/22/2014,7:50 AM,male,tablet,1,PHL,
7/28/2014,7:57 PM,female,tablet,1,PHL,
7/25/2014,9:18 PM,female,tablet,1,PHL,
7/29/2014,7:57 PM,male,mobile,1,PHL,
7/17/2014,7:38 AM,female,tablet,0,PHL,
7/26/2014,12:51 AM,male,desktop,1,PHL,
7/28/2014,12:18 AM,female,tablet,0,PHL,
7/26/2014,9:36 PM,female,desktop,0,PHL,
7/18/2014,12:54 PM,female,mobile,1,PHL,
7/31/2014,2:08 PM,male,tablet,1,PHL,
7/24/2014,11:18 PM,female,desktop,1,PHL,
7/28/2014,2:57 AM,female,desktop,1,PHL,
7/18/2014,7:29 AM,female,mobile,0,PHL,
7/25/2014,11:26 PM,female,tablet,0,PHL,
7/23/2014,12:22 AM,male,mobile,1,PHL,
7/30/2014,12:01 PM,male,tablet,1,PHL,
7/20/2014,11:29 AM,male,desktop,0,PHL,
7/31/2014,4:14 PM,male,mobile,1,PHL,
7/30/2014,5:50 AM,female,tablet,0,PHL,
7/22/2014,1:20 PM,female,tablet,1,PHL,
7/19/2014,9:50 AM,female,desktop,0,PHL,
7/30/2014,12:42 PM,female,mobile,1,PHL,
7/18/2014,12:39 PM,male,mobile,0,PHL,
7/31/2014,6:12 AM,male,mobile,0,PHL,
7/20/2014,7:50 AM,female,mobile,1,PHL,
7/23/2014,4:53 PM,female,tablet,0,PHL,
7/26/2014,12:39 AM,female,tablet,0,PHL,
7/30/2014,9:26 PM,male,tablet,0,PHL,
7/19/2014,1:08 AM,female,mobile,0,PHL,
7/30/2014,5:23 PM,male,desktop,1,PHL,
7/17/2014,12:22 AM,female,desktop,0,PHL,
7/25/2014,8:35 AM,male,tablet,1,PHL,
7/22/2014,4:45 PM,female,desktop,1,PHL,
7/28/2014,8:56 AM,female,tablet,1,PHL,
7/22/2014,12:42 AM,male,desktop,0,PHL,
7/23/2014,6:29 PM,female,tablet,0,PHL,
7/24/2014,9:44 AM,female,desktop,1,PHL,
7/30/2014,1:16 PM,male,mobile,1,PHL,
7/27/2014,5:09 PM,female,mobile,1,PHL,
7/25/2014,1:12 PM,male,mobile,0,PHL,
7/20/2014,7:16 AM,male,tablet,1,PHL,
7/22/2014,4:46 AM,female,desktop,0,PHL,
7/30/2014,7:47 AM,female,tablet,1,PHL,
7/17/2014,3:40 AM,female,desktop,0,PHL,
7/30/2014,6:16 PM,female,tablet,1,PHL,
7/18/2014,3:13 PM,female,mobile,0,PHL,
7/22/2014,6:34 AM,male,tablet,1,PHL,
7/29/2014,3:27 PM,male,tablet,1,PHL,
7/23/2014,7:33 PM,male,tablet,1,PHL,
7/30/2014,4:22 AM,male,desktop,1,PHL,
7/31/2014,4:19 PM,female,mobile,1,PHL,
7/25/2014,6:54 PM,male,tablet,0,PHL,
7/30/2014,12:31 AM,female,desktop,0,PHL,
7/30/2014,12:04 AM,female,desktop,0,PHL,
7/29/2014,7:10 AM,male,mobile,0,PHL,
7/29/2014,4:12 AM,male,desktop,0,PHL,
7/26/2014,12:57 AM,female,tablet,1,PHL,
7/19/2014,11:09 PM,male,mobile,1,PHL,
7/22/2014,4:03 PM,female,tablet,0,PHL,
7/20/2014,6:06 AM,female,desktop,0,PHL,
7/29/2014,2:21 AM,female,mobile,1,PHL,
7/23/2014,10:26 PM,male,desktop,0,PHL,
7/17/2014,10:11 AM,male,tablet,0,PHL,
7/20/2014,7:31 AM,female,desktop,0,PHL,
7/26/2014,2:16 PM,male,tablet,1,PHL,
7/24/2014,1:45 PM,male,mobile,1,PHL,
7/31/2014,5:56 AM,male,tablet,1,PHL,
7/28/2014,3:21 AM,male,mobile,1,PHL,
7/21/2014,3:02 PM,female,desktop,0,PHL,
7/17/2014,1:52 AM,male,mobile,0,PHL,
7/30/2014,9:52 PM,female,desktop,0,PHL,
7/22/2014,1:21 PM,male,desktop,0,PHL,
7/23/2014,12:43 AM,male,desktop,0,PHL,
7/22/2014,8:35 AM,male,tablet,0,PHL,
7/23/2014,2:18 AM,male,desktop,1,PHL,
7/26/2014,1:14 PM,male,desktop,1,PHL,
7/31/2014,9:33 PM,male,mobile,0,PHL,
7/20/2014,9:47 AM,female,mobile,0,PHL,
7/18/2014,11:40 PM,male,tablet,0,PHL,
7/26/2014,9:46 AM,female,desktop,0,PHL,
7/26/2014,1:44 PM,male,desktop,0,PHL,
7/21/2014,6:22 AM,male,desktop,1,PHL,
7/30/2014,4:10 PM,male,mobile,0,PHL,
7/23/2014,9:00 PM,female,tablet,1,PHL,
7/22/2014,7:50 AM,male,mobile,1,PHL,
7/21/2014,10:07 PM,male,mobile,1,PHL,
7/20/2014,7:24 PM,female,desktop,0,PHL,
7/20/2014,8:26 AM,male,mobile,1,PHL,
7/21/2014,6:32 PM,male,desktop,0,PHL,
7/17/2014,6:40 AM,male,mobile,1,PHL,
7/31/2014,2:04 AM,female,tablet,1,PHL,
7/27/2014,2:17 PM,male,desktop,1,PHL,
7/24/2014,2:09 PM,male,tablet,1,PHL,
7/24/2014,12:18 AM,female,tablet,1,PHL,
7/19/2014,8:24 PM,female,desktop,0,PHL,
7/31/2014,12:59 AM,male,tablet,1,PHL,
7/26/2014,4:38 AM,female,desktop,0,PHL,
7/18/2014,4:53 PM,female,mobile,1,PHL,
7/20/2014,3:01 AM,female,desktop,1,PHL,
7/19/2014,9:09 PM,male,desktop,1,PHL,
7/31/2014,9:19 PM,male,tablet,0,PHL,
7/22/2014,11:21 AM,female,desktop,1,PHL,
7/28/2014,7:40 AM,female,mobile,1,PHL,
7/30/2014,7:09 PM,male,desktop,1,POL,
7/18/2014,11:40 PM,male,mobile,0,POL,
7/30/2014,11:38 AM,male,mobile,1,POL,
7/25/2014,1:25 PM,male,tablet,0,POL,
7/22/2014,5:03 PM,female,tablet,1,POL,
7/19/2014,7:41 PM,male,mobile,1,POL,
7/19/2014,8:31 PM,male,desktop,0,POL,
7/17/2014,4:00 AM,male,tablet,1,POL,
7/27/2014,7:45 AM,female,desktop,1,POL,
7/30/2014,1:33 AM,female,tablet,0,POL,
7/20/2014,11:44 AM,female,tablet,1,POL,
7/19/2014,8:08 PM,male,desktop,0,POL,
7/28/2014,2:41 PM,female,mobile,0,POL,
7/23/2014,5:40 PM,male,mobile,1,POL,
7/20/2014,8:56 PM,male,tablet,1,POL,
7/24/2014,3:08 AM,female,tablet,0,POL,
7/31/2014,12:19 AM,female,mobile,0,POL,
7/26/2014,12:50 AM,male,tablet,1,POL,
7/20/2014,6:45 AM,female,desktop,0,POL,
7/22/2014,5:28 AM,female,desktop,1,POL,
7/29/2014,6:26 PM,female,tablet,1,POL,
7/17/2014,7:01 AM,male,tablet,1,POL,
7/26/2014,9:43 AM,male,tablet,0,POL,
7/19/2014,8:35 PM,female,desktop,0,POL,
7/31/2014,12:25 PM,male,tablet,1,POL,
7/21/2014,6:44 PM,male,desktop,1,POL,
7/26/2014,4:02 PM,female,mobile,1,POL,
7/17/2014,8:31 PM,female,mobile,1,POL,
7/31/2014,6:05 AM,female,mobile,0,POL,
7/20/2014,4:54 AM,male,tablet,1,POL,
7/23/2014,2:14 AM,female,desktop,1,POL,
7/29/2014,1:42 AM,male,mobile,0,POL,
7/26/2014,10:31 AM,male,desktop,1,POL,
7/31/2014,12:10 AM,male,mobile,0,POL,
7/18/2014,10:20 AM,female,desktop,1,POL,
7/21/2014,9:06 AM,male,desktop,1,POL,
7/28/2014,4:53 PM,female,tablet,0,POL,
7/29/2014,11:14 AM,female,tablet,1,POL,
7/19/2014,3:59 AM,female,mobile,0,POL,
7/25/2014,3:05 AM,male,desktop,1,POL,
7/19/2014,11:46 AM,female,mobile,0,POL,
7/29/2014,4:38 PM,male,desktop,0,POL,
7/20/2014,5:27 PM,female,tablet,0,POL,
7/18/2014,12:43 AM,male,desktop,0,POL,
7/26/2014,8:06 AM,female,tablet,0,POL,
7/22/2014,11:07 AM,male,mobile,1,POL,
7/21/2014,9:57 AM,male,tablet,1,POL,
7/18/2014,11:17 AM,female,desktop,1,POL,
7/17/2014,5:54 PM,female,tablet,0,POL,
7/17/2014,7:00 AM,female,desktop,0,POL,
7/28/2014,10:12 PM,male,desktop,1,POL,
7/27/2014,11:03 AM,male,tablet,0,POL,
7/21/2014,7:09 PM,female,desktop,0,POL,
7/31/2014,10:49 AM,male,tablet,1,POL,
7/27/2014,6:49 PM,male,mobile,1,POL,
7/18/2014,9:37 PM,male,tablet,0,POL,
7/17/2014,4:25 AM,female,desktop,1,POL,
7/18/2014,10:44 AM,female,desktop,0,POL,
7/19/2014,12:50 AM,male,tablet,1,POL,
7/18/2014,4:57 PM,male,desktop,0,POL,
7/25/2014,6:45 AM,male,desktop,1,POL,
7/29/2014,5:20 PM,male,desktop,1,POL,
7/17/2014,1:30 AM,female,mobile,0,POL,
7/26/2014,4:26 AM,female,tablet,1,POL,
7/19/2014,12:58 AM,female,mobile,0,POL,
7/19/2014,3:50 AM,female,tablet,0,POL,
7/31/2014,1:44 AM,male,tablet,0,POL,
7/20/2014,6:46 AM,female,tablet,1,POL,
7/18/2014,1:46 PM,male,desktop,0,POL,
7/19/2014,7:02 AM,male,mobile,0,POL,
7/26/2014,1:12 AM,male,mobile,1,POL,
7/21/2014,7:19 AM,female,tablet,0,POL,
7/23/2014,7:44 AM,male,mobile,1,POL,
7/28/2014,10:47 AM,male,desktop,0,POL,
7/31/2014,8:30 PM,female,mobile,0,POL,
7/23/2014,6:07 PM,female,desktop,0,POL,
7/25/2014,6:23 AM,female,tablet,1,POL,
7/23/2014,6:32 AM,male,mobile,0,POL,
7/23/2014,9:02 PM,female,mobile,1,POL,
7/18/2014,3:22 PM,male,mobile,0,POL,
7/26/2014,6:55 AM,male,tablet,0,POL,
7/19/2014,4:38 PM,male,tablet,1,POL,
7/26/2014,5:02 AM,male,tablet,1,POL,
7/30/2014,4:40 AM,male,desktop,1,POL,
7/21/2014,2:59 AM,male,mobile,0,POL,
7/21/2014,12:41 AM,male,mobile,0,POL,
7/25/2014,11:16 AM,male,tablet,0,POL,
7/18/2014,8:02 PM,male,tablet,0,POL,
7/29/2014,9:23 PM,female,tablet,0,POL,
7/31/2014,6:43 PM,male,tablet,0,POL,
7/21/2014,5:00 AM,female,tablet,0,POL,
7/29/2014,6:07 AM,female,desktop,0,POL,
7/19/2014,3:25 PM,female,tablet,0,POL,
7/23/2014,11:00 AM,male,tablet,1,POL,
7/23/2014,9:18 PM,female,desktop,1,POL,
7/31/2014,4:10 PM,male,desktop,1,POL,
7/27/2014,1:03 AM,male,mobile,1,POL,
7/31/2014,11:17 AM,male,tablet,0,POL,
7/30/2014,10:36 AM,female,tablet,0,POL,
7/25/2014,6:28 PM,male,desktop,1,POL,
7/26/2014,12:44 AM,male,mobile,0,POL,
7/29/2014,3:52 AM,female,mobile,1,POL,
7/25/2014,5:00 AM,male,mobile,0,POL,
7/23/2014,7:41 AM,female,mobile,0,POL,
7/22/2014,7:34 PM,female,desktop,0,POL,
7/21/2014,11:12 AM,male,tablet,0,POL,
7/23/2014,8:51 AM,female,desktop,0,POL,
7/19/2014,7:20 PM,male,tablet,1,POL,
7/31/2014,9:32 PM,male,mobile,1,POL,
7/28/2014,4:50 PM,male,tablet,0,POL,
7/19/2014,1:55 PM,female,mobile,0,POL,
7/30/2014,8:28 AM,male,tablet,1,POL,
7/25/2014,10:29 PM,male,mobile,0,POL,
7/23/2014,12:58 PM,female,desktop,1,POL,
7/17/2014,11:42 PM,female,desktop,0,POL,
7/30/2014,10:27 AM,male,mobile,1,POL,
7/28/2014,5:44 AM,male,mobile,1,POL,
7/31/2014,4:25 PM,male,desktop,1,POL,
7/21/2014,10:09 AM,female,desktop,0,POL,
7/25/2014,5:51 AM,male,desktop,0,POL,
7/24/2014,10:53 PM,male,desktop,1,POL,
7/31/2014,5:13 AM,female,desktop,0,POL,
7/21/2014,9:35 PM,female,tablet,1,POL,
7/28/2014,9:07 AM,male,desktop,0,POL,
7/27/2014,8:10 PM,male,tablet,0,POL,
7/19/2014,8:05 AM,female,tablet,1,POL,
7/29/2014,5:35 AM,male,desktop,1,POL,
7/21/2014,11:12 PM,male,mobile,0,POL,
7/23/2014,9:39 AM,male,desktop,0,POL,
7/19/2014,6:25 PM,female,desktop,0,POL,
7/17/2014,10:39 PM,male,mobile,1,POL,
7/21/2014,3:26 PM,male,tablet,0,POL,
7/28/2014,8:02 AM,male,desktop,0,POL,
7/24/2014,8:24 AM,male,tablet,0,POL,
7/29/2014,8:30 AM,male,mobile,0,POL,
7/25/2014,9:46 AM,female,desktop,0,POL,
7/26/2014,1:25 PM,male,tablet,0,POL,
7/24/2014,8:09 PM,female,desktop,1,POL,
7/30/2014,5:10 AM,male,desktop,1,POL,
7/23/2014,3:56 AM,female,desktop,1,POL,
7/27/2014,8:38 PM,male,tablet,1,POL,
7/28/2014,5:00 AM,male,mobile,0,POL,
7/19/2014,5:33 AM,female,tablet,0,POL,
7/28/2014,5:40 PM,female,mobile,1,POL,
7/26/2014,10:38 AM,female,mobile,1,POL,
7/26/2014,8:09 PM,male,tablet,1,POL,
7/28/2014,3:02 AM,male,mobile,0,POL,
7/30/2014,7:51 AM,female,desktop,0,POL,
7/19/2014,6:11 PM,male,tablet,1,POL,
7/31/2014,8:05 PM,female,mobile,0,POL,
7/21/2014,10:09 AM,male,desktop,0,POL,
7/30/2014,12:58 PM,male,tablet,1,POL,
7/28/2014,5:11 PM,male,tablet,0,POL,
7/29/2014,3:47 AM,male,mobile,0,POL,
7/27/2014,10:10 PM,male,tablet,1,POL,
7/24/2014,6:12 PM,male,desktop,0,POL,
7/26/2014,3:06 PM,male,desktop,0,POL,
7/29/2014,9:08 AM,female,mobile,0,POL,
7/28/2014,9:53 AM,male,desktop,0,POL,
7/23/2014,6:30 PM,female,desktop,1,POL,
7/25/2014,4:16 PM,male,mobile,1,POL,
7/28/2014,4:11 AM,male,mobile,0,POL,
7/21/2014,6:11 AM,male,tablet,0,POL,
7/24/2014,1:23 AM,female,mobile,1,POL,
7/22/2014,11:24 AM,female,mobile,0,POL,
7/23/2014,7:26 AM,male,desktop,1,POL,
7/29/2014,12:24 AM,male,desktop,0,POL,
7/19/2014,8:45 AM,male,mobile,1,POL,
7/18/2014,11:46 PM,female,desktop,0,POL,
7/18/2014,5:20 PM,female,mobile,0,POL,
7/25/2014,6:44 AM,male,mobile,0,PRT,
7/22/2014,3:02 AM,male,tablet,1,PRT,
7/18/2014,6:52 AM,female,desktop,0,PRT,
7/20/2014,9:27 AM,female,mobile,1,PRT,
7/21/2014,6:06 AM,male,tablet,0,PRT,
7/31/2014,4:55 AM,male,tablet,1,PRT,
7/28/2014,5:42 AM,male,mobile,1,PRT,
7/27/2014,3:56 AM,male,desktop,1,PRT,
7/23/2014,10:16 AM,male,mobile,1,PRT,
7/20/2014,7:52 PM,male,tablet,0,PRT,
7/24/2014,7:20 AM,female,mobile,0,PRT,
7/22/2014,12:34 AM,male,desktop,1,PRT,
7/22/2014,11:50 AM,female,mobile,0,PRT,
7/27/2014,9:13 AM,male,mobile,0,PRT,
7/30/2014,3:25 PM,male,desktop,0,PRT,
7/19/2014,10:03 PM,male,desktop,1,PRT,
7/21/2014,11:58 AM,male,tablet,0,PRT,
7/27/2014,8:15 AM,male,mobile,0,PRT,
7/31/2014,5:52 AM,female,tablet,1,PRT,
7/30/2014,6:48 PM,male,tablet,0,PRT,
7/28/2014,4:03 PM,female,tablet,0,PRT,
7/22/2014,9:27 AM,female,mobile,0,PRT,
7/21/2014,12:38 PM,female,desktop,0,PRT,
7/31/2014,8:06 AM,female,tablet,0,PRT,
7/31/2014,12:21 AM,female,tablet,1,PRT,
7/21/2014,7:53 PM,male,desktop,0,PRT,
7/18/2014,10:33 PM,male,tablet,0,PRT,
7/21/2014,12:51 AM,male,mobile,0,PRT,
7/28/2014,11:19 AM,female,desktop,0,PRT,
7/29/2014,12:10 AM,female,desktop,0,PRT,
7/17/2014,4:07 AM,female,tablet,0,PRT,
7/23/2014,10:22 PM,female,desktop,1,PRT,
7/29/2014,4:36 AM,male,tablet,0,PRT,
7/18/2014,6:34 AM,male,mobile,0,PRT,
7/21/2014,8:57 PM,male,tablet,1,PRT,
7/21/2014,8:26 AM,female,tablet,1,PRT,
7/22/2014,4:59 AM,female,mobile,0,PRT,
7/25/2014,7:45 AM,male,desktop,1,PRT,
7/31/2014,11:19 AM,female,desktop,1,PRT,
7/29/2014,8:09 PM,female,tablet,1,PRT,
7/28/2014,5:14 AM,male,tablet,1,PRT,
7/20/2014,9:45 PM,male,tablet,1,PRT,
7/19/2014,11:43 AM,female,mobile,0,PRT,
7/31/2014,8:52 AM,male,mobile,1,PRT,
7/30/2014,1:52 PM,male,desktop,1,PRT,
7/25/2014,12:22 AM,male,mobile,1,PRT,
7/21/2014,12:01 AM,female,desktop,0,PRT,
7/18/2014,2:54 PM,male,mobile,1,PRT,
7/28/2014,9:59 AM,male,desktop,0,PRT,
7/22/2014,9:02 AM,female,mobile,1,PRT,
7/27/2014,7:22 AM,female,desktop,1,PRT,
7/29/2014,12:47 PM,female,mobile,0,PRT,
7/20/2014,8:49 AM,female,tablet,0,PRT,
7/25/2014,9:42 PM,female,desktop,0,PRT,
7/21/2014,11:00 PM,male,mobile,1,PRT,
7/22/2014,9:18 AM,female,mobile,0,PRT,
7/21/2014,7:28 AM,male,desktop,0,PRT,
7/19/2014,12:16 AM,male,tablet,0,PRT,
7/23/2014,5:30 PM,male,desktop,1,PRT,
7/20/2014,9:38 PM,female,tablet,0,PRT,
7/25/2014,2:18 AM,female,desktop,0,PRT,
7/21/2014,4:42 AM,female,desktop,0,PRT,
7/20/2014,3:49 AM,female,tablet,1,PRT,
7/20/2014,8:37 PM,male,mobile,0,PRT,
7/21/2014,12:01 AM,male,mobile,0,PRT,
7/31/2014,7:33 AM,female,tablet,0,PRT,
7/18/2014,7:37 AM,female,tablet,0,PRT,
7/31/2014,12:40 PM,male,mobile,1,PRT,
7/21/2014,8:15 PM,female,mobile,0,PRT,
7/30/2014,8:09 PM,male,tablet,0,PRT,
7/18/2014,5:41 AM,male,mobile,1,PRT,
7/20/2014,3:31 PM,female,desktop,0,PRT,
7/25/2014,10:12 PM,female,desktop,0,PRT,
7/20/2014,6:04 PM,male,tablet,1,PRT,
7/19/2014,6:23 AM,male,desktop,0,PRT,
7/26/2014,2:51 PM,female,desktop,0,PRT,
7/22/2014,7:00 PM,female,mobile,0,PRT,
7/27/2014,1:20 PM,female,tablet,0,PRT,
